"county","tract","bg","cntyname","LandSQMI","afact"
"County code","Tract","Block group","County name","Land area (sq. mi.)","_us_ to bg allocation factor"
"53061","0519.18","3","Snohomish WA",0.6548,0 
"53061","0519.18","4","Snohomish WA",0.5576,0 
"53061","0519.21","1","Snohomish WA",0.4227,0 
"53061","0519.21","2","Snohomish WA",0.2208,0 
"53061","0519.21","3","Snohomish WA",0.3037,0 
"53061","0519.22","1","Snohomish WA",0.4494,0 
"53061","0519.22","2","Snohomish WA",0.6681,0 
"53061","0519.22","3","Snohomish WA",0.3535,0 
"53061","0519.23","1","Snohomish WA",0.801,0 
"53061","0519.23","2","Snohomish WA",0.2579,0 
"53061","0519.23","3","Snohomish WA",0.377,0 
"53061","0519.24","1","Snohomish WA",0.3935,0 
"53061","0519.24","2","Snohomish WA",0.2871,0 
"53061","0519.24","3","Snohomish WA",0.3449,0 
"53061","0519.25","1","Snohomish WA",0.6463,0 
"53061","0519.25","2","Snohomish WA",1.2888,0 
"53061","0519.25","3","Snohomish WA",0.5593,0 
"53061","0519.25","4","Snohomish WA",0.6093,0 
"53061","0519.26","1","Snohomish WA",1.8865,0 
"53061","0519.26","2","Snohomish WA",0.7391,0 
"53061","0519.26","3","Snohomish WA",0.6507,0 
"53061","0519.27","1","Snohomish WA",0.6045,0 
"53061","0519.27","2","Snohomish WA",0.8499,0 
"53061","0519.27","3","Snohomish WA",0.3254,0 
"53061","0519.28","1","Snohomish WA",0.5259,0 
"53061","0519.28","2","Snohomish WA",0.2607,0 
"53061","0519.28","3","Snohomish WA",0.1022,0 
"53061","0520.03","1","Snohomish WA",0.5331,0 
"53061","0520.03","2","Snohomish WA",0.3958,0 
"53061","0520.03","3","Snohomish WA",0.172,0 
"53061","0520.03","4","Snohomish WA",1.1596,0 
"53061","0520.04","1","Snohomish WA",0.2727,0 
"53061","0520.04","2","Snohomish WA",0.2373,0 
"53061","0520.04","3","Snohomish WA",0.4008,0 
"53061","0520.04","4","Snohomish WA",0.3679,0 
"53061","0520.05","1","Snohomish WA",0.273,0 
"53061","0520.05","2","Snohomish WA",0.4191,0 
"53061","0520.05","3","Snohomish WA",0.4919,0 
"53061","0520.05","4","Snohomish WA",0.2015,0 
"53061","0520.06","1","Snohomish WA",0.3048,0 
"53061","0520.06","2","Snohomish WA",0.2882,0 
"53061","0520.06","3","Snohomish WA",0.1534,0 
"53061","0520.07","1","Snohomish WA",0.3074,0 
"53061","0520.07","2","Snohomish WA",0.3658,0 
"53061","0520.07","3","Snohomish WA",0.1741,0 
"53061","0521.04","1","Snohomish WA",0.7138,0 
"53061","0521.04","2","Snohomish WA",15.5016,0.0002 
"53061","0521.04","3","Snohomish WA",0.5704,0 
"53061","0521.05","1","Snohomish WA",12.4333,0.0002 
"53061","0521.05","2","Snohomish WA",7.4883,0.0001 
"53061","0521.07","1","Snohomish WA",1.8416,0 
"53061","0521.07","2","Snohomish WA",2.9711,0 
"53061","0521.08","1","Snohomish WA",2.4023,0 
"53061","0521.08","2","Snohomish WA",2.4724,0 
"53061","0521.08","3","Snohomish WA",4.16,0.0001 
"53061","0521.12","1","Snohomish WA",2.3328,0 
"53061","0521.12","2","Snohomish WA",3.3678,0.0001 
"53061","0521.13","1","Snohomish WA",2.5294,0 
"53061","0521.13","2","Snohomish WA",6.0435,0.0001 
"53061","0521.14","1","Snohomish WA",1.9357,0 
"53061","0521.14","2","Snohomish WA",0.323,0 
"53061","0521.14","3","Snohomish WA",0.2554,0 
"53061","0521.15","1","Snohomish WA",0.2632,0 
"53061","0521.15","2","Snohomish WA",0.2577,0 
"53061","0521.15","3","Snohomish WA",0.1308,0 
"53061","0521.15","4","Snohomish WA",0.1714,0 
"53061","0521.15","5","Snohomish WA",0.1394,0 
"53061","0521.15","6","Snohomish WA",0.2175,0 
"53061","0521.18","1","Snohomish WA",1.6414,0 
"53061","0521.18","2","Snohomish WA",1.8265,0 
"53061","0521.18","3","Snohomish WA",0.8703,0 
"53061","0522.03","1","Snohomish WA",2.7523,0 
"53061","0522.03","2","Snohomish WA",1.9009,0 
"53061","0522.03","3","Snohomish WA",1.6147,0 
"53061","0522.04","1","Snohomish WA",3.1823,0 
"53061","0522.04","2","Snohomish WA",0.2259,0 
"53061","0522.04","3","Snohomish WA",0.3736,0 
"53061","0522.06","1","Snohomish WA",13.5744,0.0002 
"53061","0522.06","2","Snohomish WA",3.8065,0.0001 
"53061","0522.06","3","Snohomish WA",2.5207,0 
"53061","0522.07","1","Snohomish WA",16.4057,0.0002 
"53061","0522.07","2","Snohomish WA",2.1619,0 
"53061","0522.07","3","Snohomish WA",3.743,0.0001 
"53061","0522.07","4","Snohomish WA",3.5411,0.0001 
"53061","0522.08","1","Snohomish WA",0.293,0 
"53061","0522.08","2","Snohomish WA",0.3157,0 
"53061","0522.08","3","Snohomish WA",0.1938,0 
"53061","0522.09","1","Snohomish WA",2.219,0 
"53061","0522.09","2","Snohomish WA",0.6337,0 
"53061","0522.09","3","Snohomish WA",0.4246,0 
"53061","0523.01","1","Snohomish WA",2.1587,0 
"53061","0523.01","2","Snohomish WA",6.5678,0.0001 
"53061","0523.01","3","Snohomish WA",3.7921,0.0001 
"53061","0523.01","4","Snohomish WA",2.6433,0 
"53061","0523.02","1","Snohomish WA",2.3004,0 
"53061","0523.02","2","Snohomish WA",6.2365,0.0001 
"53061","0523.02","3","Snohomish WA",4.672,0.0001 
"53061","0524.01","1","Snohomish WA",0.4299,0 
"53061","0524.01","2","Snohomish WA",0.1717,0 
"53061","0524.01","3","Snohomish WA",0.3409,0 
"53061","0524.01","4","Snohomish WA",0.5515,0 
"53061","0524.02","1","Snohomish WA",0.2017,0 
"53061","0524.02","2","Snohomish WA",0.2657,0 
"53061","0524.02","3","Snohomish WA",0.4697,0 
"53061","0525.02","1","Snohomish WA",2.3713,0 
"53061","0525.02","2","Snohomish WA",1.5791,0 
"53061","0525.02","3","Snohomish WA",1.4957,0 
"53061","0525.03","1","Snohomish WA",0.8651,0 
"53061","0525.03","2","Snohomish WA",0.1888,0 
"53061","0525.03","3","Snohomish WA",0.3886,0 
"53061","0525.03","4","Snohomish WA",0.4863,0 
"53061","0525.04","1","Snohomish WA",0.7286,0 
"53061","0525.04","2","Snohomish WA",2.3153,0 
"53061","0526.03","1","Snohomish WA",2.391,0 
"53061","0526.03","2","Snohomish WA",0.5218,0 
"53061","0526.04","1","Snohomish WA",0.51,0 
"53061","0526.04","2","Snohomish WA",0.379,0 
"53061","0526.04","3","Snohomish WA",0.5186,0 
"53061","0526.05","1","Snohomish WA",0.3483,0 
"53061","0526.05","2","Snohomish WA",0.8216,0 
"53061","0526.05","3","Snohomish WA",0.4044,0 
"53061","0526.05","4","Snohomish WA",0.2507,0 
"53061","0526.06","1","Snohomish WA",0.5338,0 
"53061","0526.06","2","Snohomish WA",3.9276,0.0001 
"53061","0526.06","3","Snohomish WA",0.5808,0 
"53061","0526.07","1","Snohomish WA",0.9415,0 
"53061","0526.07","2","Snohomish WA",1.7718,0 
"53061","0526.07","3","Snohomish WA",1.208,0 
"53061","0527.01","1","Snohomish WA",7.8963,0.0001 
"53061","0527.05","1","Snohomish WA",0.8122,0 
"53061","0527.05","2","Snohomish WA",1.6194,0 
"53061","0527.05","3","Snohomish WA",3.1476,0 
"53061","0527.05","4","Snohomish WA",0.1839,0 
"53061","0527.05","5","Snohomish WA",0.2364,0 
"53061","0527.06","1","Snohomish WA",1.6156,0 
"53061","0527.06","2","Snohomish WA",0.309,0 
"53061","0527.07","1","Snohomish WA",0.7522,0 
"53061","0527.07","2","Snohomish WA",1.2891,0 
"53061","0527.08","1","Snohomish WA",0.5662,0 
"53061","0527.08","2","Snohomish WA",0.2387,0 
"53061","0527.08","3","Snohomish WA",0.1837,0 
"53061","0527.08","4","Snohomish WA",0.2321,0 
"53061","0527.09","1","Snohomish WA",5.9349,0.0001 
"53061","0527.09","2","Snohomish WA",1.8417,0 
"53061","0528.03","1","Snohomish WA",2.8606,0 
"53061","0528.03","2","Snohomish WA",1.3687,0 
"53061","0528.03","3","Snohomish WA",0.2441,0 
"53061","0528.03","4","Snohomish WA",0.9935,0 
"53061","0528.04","1","Snohomish WA",0.7394,0 
"53061","0528.04","2","Snohomish WA",1.5332,0 
"53061","0528.04","3","Snohomish WA",0.2174,0 
"53061","0528.04","4","Snohomish WA",0.2088,0 
"53061","0528.05","1","Snohomish WA",0.3952,0 
"53061","0528.05","2","Snohomish WA",0.9539,0 
"53061","0528.05","3","Snohomish WA",0.3838,0 
"53061","0528.06","1","Snohomish WA",0.215,0 
"53061","0528.06","2","Snohomish WA",0.2796,0 
"53061","0528.06","3","Snohomish WA",0.2787,0 
"53061","0528.06","4","Snohomish WA",0.1907,0 
"53061","0528.06","5","Snohomish WA",0.259,0 
"53061","0529.03","1","Snohomish WA",0.3765,0 
"53061","0529.03","2","Snohomish WA",0.323,0 
"53061","0529.03","3","Snohomish WA",0.161,0 
"53061","0529.03","4","Snohomish WA",0.2922,0 
"53061","0529.04","1","Snohomish WA",0.1566,0 
"53061","0529.04","2","Snohomish WA",0.6221,0 
"53061","0529.04","3","Snohomish WA",0.2797,0 
"53061","0529.04","4","Snohomish WA",0.2965,0 
"53061","0529.05","1","Snohomish WA",0.2191,0 
"53061","0529.05","2","Snohomish WA",0.2481,0 
"53061","0529.05","3","Snohomish WA",0.335,0 
"53061","0529.06","1","Snohomish WA",0.3275,0 
"53061","0529.06","2","Snohomish WA",0.3276,0 
"53061","0529.06","3","Snohomish WA",0.2789,0 
"53061","0531.01","1","Snohomish WA",4.1831,0.0001 
"53061","0531.01","2","Snohomish WA",6.3993,0.0001 
"53061","0531.02","1","Snohomish WA",2.7738,0 
"53061","0531.02","2","Snohomish WA",2.8545,0 
"53061","0531.02","3","Snohomish WA",2.2582,0 
"53061","0531.02","4","Snohomish WA",1.567,0 
"53061","0532.01","1","Snohomish WA",2.3411,0 
"53061","0532.01","2","Snohomish WA",6.2743,0.0001 
"53061","0532.01","3","Snohomish WA",9.4108,0.0001 
"53061","0532.02","1","Snohomish WA",4.4185,0.0001 
"53061","0532.02","2","Snohomish WA",3.0786,0 
"53061","0532.02","3","Snohomish WA",1.0711,0 
"53061","0533.01","1","Snohomish WA",1.5385,0 
"53061","0533.01","2","Snohomish WA",2.1928,0 
"53061","0533.01","3","Snohomish WA",0.2794,0 
"53061","0533.01","4","Snohomish WA",5.5106,0.0001 
"53061","0533.02","1","Snohomish WA",8.6533,0.0001 
"53061","0533.02","2","Snohomish WA",5.52,0.0001 
"53061","0533.02","3","Snohomish WA",5.239,0.0001 
"53061","0533.02","4","Snohomish WA",3.1094,0 
"53061","0533.02","5","Snohomish WA",11.8556,0.0002 
"53061","0534.00","1","Snohomish WA",17.0808,0.0003 
"53061","0534.00","2","Snohomish WA",3.6024,0.0001 
"53061","0534.00","3","Snohomish WA",22.6221,0.0003 
"53061","0534.00","4","Snohomish WA",6.8066,0.0001 
"53061","0535.04","1","Snohomish WA",0.4531,0 
"53061","0535.04","2","Snohomish WA",0.2238,0 
"53061","0535.04","3","Snohomish WA",0.2415,0 
"53061","0535.04","4","Snohomish WA",1.9344,0 
"53061","0535.04","5","Snohomish WA",1.7654,0 
"53061","0535.05","1","Snohomish WA",2.6751,0 
"53061","0535.05","2","Snohomish WA",9.1184,0.0001 
"53061","0535.05","3","Snohomish WA",4.9977,0.0001 
"53061","0535.05","4","Snohomish WA",2.5135,0 
"53061","0535.06","1","Snohomish WA",33.0435,0.0005 
"53061","0535.06","2","Snohomish WA",7.2265,0.0001 
"53061","0535.06","3","Snohomish WA",55.882,0.0008 
"53061","0535.06","4","Snohomish WA",3.4503,0.0001 
"53061","0535.07","1","Snohomish WA",1.0531,0 
"53061","0535.07","2","Snohomish WA",0.5402,0 
"53061","0535.07","3","Snohomish WA",0.2485,0 
"53061","0535.08","1","Snohomish WA",4.1829,0.0001 
"53061","0535.08","2","Snohomish WA",1.6057,0 
"53061","0535.09","1","Snohomish WA",2.7256,0 
"53061","0535.09","2","Snohomish WA",0.3281,0 
"53061","0535.09","3","Snohomish WA",0.2025,0 
"53061","0536.02","1","Snohomish WA",5.4048,0.0001 
"53061","0536.02","2","Snohomish WA",9.8133,0.0001 
"53061","0536.02","3","Snohomish WA",169.9662,0.0026 
"53061","0536.02","4","Snohomish WA",20.8365,0.0003 
"53061","0536.03","1","Snohomish WA",3.3849,0.0001 
"53061","0536.03","2","Snohomish WA",2.4458,0 
"53061","0536.03","3","Snohomish WA",10.0155,0.0002 
"53061","0536.04","1","Snohomish WA",4.5398,0.0001 
"53061","0536.04","2","Snohomish WA",0.8178,0 
"53061","0536.04","3","Snohomish WA",0.8259,0 
"53061","0537.00","1","Snohomish WA",531.9238,0.008 
"53061","0537.00","2","Snohomish WA",119.3617,0.0018 
"53061","0538.01","1","Snohomish WA",62.2882,0.0009 
"53061","0538.01","2","Snohomish WA",18.5969,0.0003 
"53061","0538.01","3","Snohomish WA",358.2444,0.0054 
"53061","0538.02","1","Snohomish WA",1.3344,0 
"53061","0538.02","2","Snohomish WA",0.2609,0 
"53061","0538.02","3","Snohomish WA",5.8623,0.0001 
"53061","0538.02","4","Snohomish WA",1.2325,0 
"53061","0538.03","1","Snohomish WA",4.9412,0.0001 
"53061","0538.03","2","Snohomish WA",2.3705,0 
"53061","0538.03","3","Snohomish WA",0.6524,0 
"53061","0538.03","4","Snohomish WA",96.7937,0.0015 
"53061","9400.01","1","Snohomish WA",7.238,0.0001 
"53061","9400.01","2","Snohomish WA",1.4996,0 
"53061","9400.01","3","Snohomish WA",2.3901,0 
"53061","9400.01","4","Snohomish WA",8.3512,0.0001 
"53061","9400.02","1","Snohomish WA",0.7847,0 
"53061","9400.02","2","Snohomish WA",8.2086,0.0001 
"53061","9400.02","3","Snohomish WA",6.067,0.0001 
"53063","0002.00","1","Spokane WA",0.1832,0 
"53063","0002.00","2","Spokane WA",0.1051,0 
"53063","0002.00","3","Spokane WA",0.1161,0 
"53063","0002.00","4","Spokane WA",0.13,0 
"53063","0002.00","5","Spokane WA",0.192,0 
"53063","0003.00","1","Spokane WA",0.1943,0 
"53063","0003.00","2","Spokane WA",0.1944,0 
"53063","0003.00","3","Spokane WA",0.1866,0 
"53063","0003.00","4","Spokane WA",0.1856,0 
"53063","0004.00","1","Spokane WA",0.2448,0 
"53063","0004.00","2","Spokane WA",0.189,0 
"53063","0004.00","3","Spokane WA",0.308,0 
"53063","0005.00","1","Spokane WA",0.2487,0 
"53063","0005.00","2","Spokane WA",0.2172,0 
"53063","0005.00","3","Spokane WA",0.2079,0 
"53063","0006.00","1","Spokane WA",0.1578,0 
"53063","0006.00","2","Spokane WA",0.192,0 
"53063","0006.00","3","Spokane WA",0.1522,0 
"53063","0007.00","1","Spokane WA",0.2012,0 
"53063","0007.00","2","Spokane WA",0.1844,0 
"53063","0007.00","3","Spokane WA",0.1203,0 
"53063","0007.00","4","Spokane WA",0.0955,0 
"53063","0007.00","5","Spokane WA",0.0954,0 
"53063","0007.00","6","Spokane WA",0.1353,0 
"53063","0008.00","1","Spokane WA",0.7864,0 
"53063","0008.00","2","Spokane WA",0.5924,0 
"53063","0009.00","1","Spokane WA",0.1161,0 
"53063","0009.00","2","Spokane WA",0.1354,0 
"53063","0009.00","3","Spokane WA",0.2073,0 
"53063","0009.00","4","Spokane WA",0.1255,0 
"53063","0009.00","5","Spokane WA",0.1982,0 
"53063","0009.00","6","Spokane WA",0.8745,0 
"53063","0010.00","1","Spokane WA",0.1464,0 
"53063","0010.00","2","Spokane WA",0.1365,0 
"53063","0010.00","3","Spokane WA",0.1315,0 
"53063","0010.00","4","Spokane WA",0.1592,0 
"53063","0010.00","5","Spokane WA",0.6225,0 
"53063","0010.00","6","Spokane WA",0.2791,0 
"53063","0011.00","1","Spokane WA",0.3904,0 
"53063","0011.00","2","Spokane WA",0.2515,0 
"53063","0011.00","3","Spokane WA",0.2464,0 
"53063","0012.00","1","Spokane WA",0.1396,0 
"53063","0012.00","2","Spokane WA",0.2466,0 
"53063","0013.00","1","Spokane WA",0.2117,0 
"53063","0013.00","2","Spokane WA",0.239,0 
"53063","0013.00","3","Spokane WA",0.1583,0 
"53063","0014.00","1","Spokane WA",0.1994,0 
"53063","0014.00","2","Spokane WA",0.2398,0 
"53063","0014.00","3","Spokane WA",0.3177,0 
"53063","0014.00","4","Spokane WA",0.2537,0 
"53063","0015.00","1","Spokane WA",0.2208,0 
"53063","0015.00","2","Spokane WA",0.1669,0 
"53063","0015.00","3","Spokane WA",0.1341,0 
"53063","0015.00","4","Spokane WA",0.1905,0 
"53063","0015.00","5","Spokane WA",0.1719,0 
"53063","0016.00","1","Spokane WA",0.403,0 
"53063","0016.00","2","Spokane WA",0.1545,0 
"53063","0016.00","3","Spokane WA",0.2549,0 
"53063","0018.00","1","Spokane WA",0.3117,0 
"53063","0018.00","2","Spokane WA",0.3066,0 
"53063","0019.00","1","Spokane WA",0.2142,0 
"53063","0019.00","2","Spokane WA",0.2641,0 
"53063","0019.00","3","Spokane WA",0.172,0 
"53063","0020.00","1","Spokane WA",0.1376,0 
"53063","0020.00","2","Spokane WA",0.118,0 
"53063","0020.00","3","Spokane WA",0.1284,0 
"53063","0020.00","4","Spokane WA",0.145,0 
"53063","0020.00","5","Spokane WA",0.1591,0 
"53063","0021.00","1","Spokane WA",0.1661,0 
"53063","0021.00","2","Spokane WA",0.3061,0 
"53063","0023.00","1","Spokane WA",0.1096,0 
"53063","0023.00","2","Spokane WA",0.5371,0 
"53063","0023.00","3","Spokane WA",0.1572,0 
"53063","0023.00","4","Spokane WA",0.1687,0 
"53063","0024.00","1","Spokane WA",0.6672,0 
"53063","0024.00","2","Spokane WA",0.1409,0 
"53063","0025.00","1","Spokane WA",0.1643,0 
"53063","0025.00","2","Spokane WA",0.2107,0 
"53063","0025.00","3","Spokane WA",0.1731,0 
"53063","0025.00","4","Spokane WA",0.3537,0 
"53063","0025.00","5","Spokane WA",0.1531,0 
"53063","0025.00","6","Spokane WA",0.1598,0 
"53063","0026.00","1","Spokane WA",0.2068,0 
"53063","0026.00","2","Spokane WA",0.2043,0 
"53063","0026.00","3","Spokane WA",0.1562,0 
"53063","0026.00","4","Spokane WA",0.2036,0 
"53063","0029.00","1","Spokane WA",0.1787,0 
"53063","0029.00","2","Spokane WA",0.1898,0 
"53063","0029.00","3","Spokane WA",0.2514,0 
"53063","0030.00","1","Spokane WA",0.2806,0 
"53063","0030.00","2","Spokane WA",0.2706,0 
"53063","0031.00","1","Spokane WA",0.22,0 
"53063","0031.00","2","Spokane WA",0.197,0 
"53063","0031.00","3","Spokane WA",0.1595,0 
"53063","0031.00","4","Spokane WA",0.298,0 
"53063","0032.00","1","Spokane WA",0.1183,0 
"53063","0032.00","2","Spokane WA",0.1689,0 
"53063","0032.00","3","Spokane WA",0.0745,0 
"53063","0032.00","4","Spokane WA",0.1178,0 
"53063","0035.00","1","Spokane WA",0.2947,0 
"53063","0035.00","2","Spokane WA",0.3341,0 
"53063","0036.00","1","Spokane WA",0.186,0 
"53063","0036.00","2","Spokane WA",1.1104,0 
"53063","0036.00","3","Spokane WA",0.2011,0 
"53063","0036.00","4","Spokane WA",0.2032,0 
"53063","0038.00","1","Spokane WA",0.7189,0 
"53063","0038.00","2","Spokane WA",0.5614,0 
"53063","0039.00","1","Spokane WA",0.3853,0 
"53063","0039.00","2","Spokane WA",3.0917,0 
"53063","0040.00","1","Spokane WA",0.0935,0 
"53063","0040.00","2","Spokane WA",0.1022,0 
"53063","0040.00","3","Spokane WA",0.1203,0 
"53063","0040.00","4","Spokane WA",0.1513,0 
"53063","0040.00","5","Spokane WA",0.1319,0 
"53063","0041.00","1","Spokane WA",0.1684,0 
"53063","0041.00","2","Spokane WA",0.1428,0 
"53063","0041.00","3","Spokane WA",0.1186,0 
"53063","0042.00","1","Spokane WA",0.2847,0 
"53063","0042.00","2","Spokane WA",0.1658,0 
"53063","0042.00","3","Spokane WA",0.1111,0 
"53063","0042.00","4","Spokane WA",0.1169,0 
"53063","0042.00","5","Spokane WA",0.3452,0 
"53063","0043.00","1","Spokane WA",0.2252,0 
"53063","0043.00","2","Spokane WA",0.147,0 
"53063","0043.00","3","Spokane WA",0.5179,0 
"53063","0044.00","1","Spokane WA",0.284,0 
"53063","0044.00","2","Spokane WA",0.1447,0 
"53063","0044.00","3","Spokane WA",0.1348,0 
"53063","0044.00","4","Spokane WA",0.2234,0 
"53063","0045.00","1","Spokane WA",0.4666,0 
"53063","0045.00","2","Spokane WA",0.2141,0 
"53063","0045.00","3","Spokane WA",0.3214,0 
"53063","0046.01","1","Spokane WA",0.3991,0 
"53063","0046.01","2","Spokane WA",0.2832,0 
"53063","0046.01","3","Spokane WA",0.2712,0 
"53063","0046.02","1","Spokane WA",0.1776,0 
"53063","0046.02","2","Spokane WA",0.2071,0 
"53063","0046.02","3","Spokane WA",0.2498,0 
"53063","0047.00","1","Spokane WA",0.2672,0 
"53063","0047.00","2","Spokane WA",0.2375,0 
"53063","0047.00","3","Spokane WA",0.3006,0 
"53063","0047.00","4","Spokane WA",0.441,0 
"53063","0048.00","1","Spokane WA",0.6217,0 
"53063","0048.00","2","Spokane WA",0.4173,0 
"53063","0049.00","1","Spokane WA",0.3416,0 
"53063","0049.00","2","Spokane WA",0.3336,0 
"53063","0049.00","3","Spokane WA",0.5201,0 
"53063","0049.00","4","Spokane WA",0.3391,0 
"53063","0050.00","1","Spokane WA",1.2017,0 
"53063","0050.00","2","Spokane WA",2.9155,0 
"53063","0101.00","1","Spokane WA",101.5891,0.0015 
"53063","0101.00","2","Spokane WA",19.5919,0.0003 
"53063","0101.00","3","Spokane WA",14.5497,0.0002 
"53063","0101.00","4","Spokane WA",16.7097,0.0003 
"53063","0102.01","1","Spokane WA",43.1705,0.0006 
"53063","0102.01","2","Spokane WA",37.3015,0.0006 
"53063","0102.02","1","Spokane WA",5.592,0.0001 
"53063","0102.02","2","Spokane WA",14.566,0.0002 
"53063","0102.02","3","Spokane WA",50.912,0.0008 
"53063","0103.01","1","Spokane WA",1.7568,0 
"53063","0103.01","2","Spokane WA",6.609,0.0001 
"53063","0103.03","1","Spokane WA",12.3563,0.0002 
"53063","0103.03","2","Spokane WA",28.9695,0.0004 
"53063","0103.04","1","Spokane WA",18.5361,0.0003 
"53063","0103.04","2","Spokane WA",31.8331,0.0005 
"53063","0103.04","3","Spokane WA",21.4247,0.0003 
"53063","0103.05","1","Spokane WA",11.2614,0.0002 
"53063","0103.05","2","Spokane WA",13.4453,0.0002 
"53063","0104.01","1","Spokane WA",3.7023,0.0001 
"53063","0104.01","2","Spokane WA",6.0727,0.0001 
"53063","0104.01","3","Spokane WA",1.1057,0 
"53063","0104.02","1","Spokane WA",74.8953,0.0011 
"53063","0104.02","2","Spokane WA",62.7082,0.0009 
"53063","0104.02","3","Spokane WA",34.2092,0.0005 
"53063","0105.01","1","Spokane WA",1.2972,0 
"53063","0105.01","2","Spokane WA",0.4491,0 
"53063","0105.01","3","Spokane WA",0.9189,0 
"53063","0105.01","4","Spokane WA",0.9267,0 
"53063","0105.03","1","Spokane WA",2.2756,0 
"53063","0105.03","2","Spokane WA",1.5357,0 
"53063","0105.03","3","Spokane WA",24.8339,0.0004 
"53063","0105.04","1","Spokane WA",1.7985,0 
"53063","0105.04","2","Spokane WA",1.8198,0 
"53063","0106.01","1","Spokane WA",0.7341,0 
"53063","0106.01","2","Spokane WA",2.1566,0 
"53063","0106.02","1","Spokane WA",1.6686,0 
"53063","0106.02","2","Spokane WA",0.2308,0 
"53063","0106.02","3","Spokane WA",0.2897,0 
"53063","0106.02","4","Spokane WA",0.9861,0 
"53063","0107.00","1","Spokane WA",4.6964,0.0001 
"53063","0108.00","1","Spokane WA",0.4786,0 
"53063","0109.00","1","Spokane WA",0.7654,0 
"53063","0109.00","2","Spokane WA",1.1294,0 
"53063","0110.00","1","Spokane WA",0.2361,0 
"53063","0110.00","2","Spokane WA",0.186,0 
"53063","0110.00","3","Spokane WA",0.3367,0 
"53063","0111.01","1","Spokane WA",0.2274,0 
"53063","0111.01","2","Spokane WA",0.1628,0 
"53063","0111.01","3","Spokane WA",0.2774,0 
"53063","0111.01","4","Spokane WA",0.0697,0 
"53063","0111.02","1","Spokane WA",0.3756,0 
"53063","0111.02","2","Spokane WA",0.546,0 
"53063","0112.01","1","Spokane WA",0.2618,0 
"53063","0112.01","2","Spokane WA",1.3463,0 
"53063","0112.01","3","Spokane WA",0.5005,0 
"53063","0112.01","4","Spokane WA",3.6698,0.0001 
"53063","0112.02","1","Spokane WA",1.2476,0 
"53063","0112.02","2","Spokane WA",0.9287,0 
"53063","0112.02","3","Spokane WA",4.0736,0.0001 
"53063","0112.02","4","Spokane WA",6.568,0.0001 
"53063","0113.00","1","Spokane WA",3.4677,0.0001 
"53063","0113.00","2","Spokane WA",0.3519,0 
"53063","0113.00","3","Spokane WA",1.0162,0 
"53063","0113.00","4","Spokane WA",2.353,0 
"53063","0114.00","1","Spokane WA",1.0167,0 
"53063","0114.00","2","Spokane WA",3.7098,0.0001 
"53063","0114.00","3","Spokane WA",4.3873,0.0001 
"53063","0115.00","1","Spokane WA",0.2059,0 
"53063","0115.00","2","Spokane WA",0.2094,0 
"53063","0116.00","1","Spokane WA",0.7014,0 
"53063","0117.01","1","Spokane WA",0.5918,0 
"53063","0117.01","2","Spokane WA",0.4347,0 
"53063","0117.02","1","Spokane WA",1.7453,0 
"53063","0117.02","2","Spokane WA",0.6318,0 
"53063","0117.02","3","Spokane WA",0.4024,0 
"53063","0118.00","1","Spokane WA",0.4025,0 
"53063","0118.00","2","Spokane WA",0.4438,0 
"53063","0118.00","3","Spokane WA",0.2543,0 
"53063","0119.00","1","Spokane WA",0.5724,0 
"53063","0119.00","2","Spokane WA",0.617,0 
"53063","0120.00","1","Spokane WA",0.5623,0 
"53063","0120.00","2","Spokane WA",0.6622,0 
"53063","0121.00","1","Spokane WA",0.2814,0 
"53063","0121.00","2","Spokane WA",0.2566,0 
"53063","0121.00","3","Spokane WA",0.4414,0 
"53063","0122.00","1","Spokane WA",3.5536,0.0001 
"53063","0122.00","2","Spokane WA",0.413,0 
"53063","0123.00","1","Spokane WA",0.3456,0 
"53063","0123.00","2","Spokane WA",0.3758,0 
"53063","0123.00","3","Spokane WA",1.2655,0 
"53063","0123.00","4","Spokane WA",0.3773,0 
"53063","0124.01","1","Spokane WA",4.0298,0.0001 
"53063","0124.01","2","Spokane WA",0.5135,0 
"53063","0124.01","3","Spokane WA",1.3849,0 
"53063","0124.02","1","Spokane WA",4.3937,0.0001 
"53063","0124.02","2","Spokane WA",7.5201,0.0001 
"53063","0124.02","3","Spokane WA",0.2536,0 
"53063","0125.00","1","Spokane WA",0.5745,0 
"53063","0125.00","2","Spokane WA",0.2098,0 
"53063","0126.00","1","Spokane WA",0.5064,0 
"53063","0126.00","2","Spokane WA",0.5072,0 
"53063","0127.01","1","Spokane WA",0.5091,0 
"53063","0127.01","2","Spokane WA",0.5161,0 
"53063","0127.02","1","Spokane WA",0.3561,0 
"53063","0127.02","2","Spokane WA",0.1989,0 
"53063","0128.01","1","Spokane WA",0.1706,0 
"53063","0128.01","2","Spokane WA",0.2875,0 
"53063","0128.01","3","Spokane WA",0.2198,0 
"53063","0128.01","4","Spokane WA",0.2901,0 
"53063","0128.02","1","Spokane WA",0.165,0 
"53063","0128.02","2","Spokane WA",0.284,0 
"53063","0128.02","3","Spokane WA",0.4134,0 
"53063","0129.01","1","Spokane WA",0.519,0 
"53063","0129.01","2","Spokane WA",0.5483,0 
"53063","0129.02","1","Spokane WA",0.2547,0 
"53063","0129.02","2","Spokane WA",0.2547,0 
"53063","0129.02","3","Spokane WA",0.5089,0 
