GEOID,LandSQMI,NAME,estimate_B01001_001,moe_B01001_001,people_per_sqmi
530330063003,0.1555,"Block Group 3, Census Tract 63, King County, Washington",1478,478,9504.823151125402
530330063004,0.4334,"Block Group 4, Census Tract 63, King County, Washington",1450,302,3345.639132441163
530330064001,0.1161,"Block Group 1, Census Tract 64, King County, Washington",1350,273,11627.906976744187
530330064002,0.0898,"Block Group 2, Census Tract 64, King County, Washington",1061,156,11815.144766146992
530330064003,0.143,"Block Group 3, Census Tract 64, King County, Washington",1328,199,9286.713286713288
530330065001,0.2638,"Block Group 1, Census Tract 65, King County, Washington",1192,260,4518.574677786202
530330065002,0.0736,"Block Group 2, Census Tract 65, King County, Washington",1895,307,25747.282608695652
530330065003,0.1057,"Block Group 3, Census Tract 65, King County, Washington",1839,361,17398.29706717124
530330066001,0.3359,"Block Group 1, Census Tract 66, King County, Washington",2048,324,6097.052694254243
530330066002,0.0942,"Block Group 2, Census Tract 66, King County, Washington",2213,382,23492.569002123142
530330067001,0.148,"Block Group 1, Census Tract 67, King County, Washington",3361,753,22709.45945945946
530330067002,0.1142,"Block Group 2, Census Tract 67, King County, Washington",2465,446,21584.938704028023
530330067003,0.075,"Block Group 3, Census Tract 67, King County, Washington",1960,390,26133.333333333336
530330067004,0.1563,"Block Group 4, Census Tract 67, King County, Washington",1579,382,10102.367242482405
530330068001,0.1199,"Block Group 1, Census Tract 68, King County, Washington",1641,217,13686.405337781483
530330068002,0.1574,"Block Group 2, Census Tract 68, King County, Washington",1831,200,11632.782719186784
530330069001,0.0836,"Block Group 1, Census Tract 69, King County, Washington",1327,272,15873.205741626796
530330069002,0.0985,"Block Group 2, Census Tract 69, King County, Washington",1318,244,13380.710659898477
530330069003,0.0812,"Block Group 3, Census Tract 69, King County, Washington",1114,257,13719.2118226601
530330069004,0.0853,"Block Group 4, Census Tract 69, King County, Washington",1405,388,16471.277842907384
530330070001,0.0805,"Block Group 1, Census Tract 70, King County, Washington",1198,376,14881.987577639751
530330070002,0.0259,"Block Group 2, Census Tract 70, King County, Washington",1226,268,47335.90733590734
530330070003,0.0718,"Block Group 3, Census Tract 70, King County, Washington",1797,401,25027.85515320334
530330070004,0.0459,"Block Group 4, Census Tract 70, King County, Washington",1192,249,25969.49891067538
530330070005,0.029,"Block Group 5, Census Tract 70, King County, Washington",950,308,32758.62068965517
530330070006,0.058,"Block Group 6, Census Tract 70, King County, Washington",1129,256,19465.517241379308
530330071001,0.1199,"Block Group 1, Census Tract 71, King County, Washington",2109,402,17589.658048373643
530330071002,0.213,"Block Group 2, Census Tract 71, King County, Washington",3192,411,14985.915492957747
530330072001,0.3183,"Block Group 1, Census Tract 72, King County, Washington",6225,932,19557.021677662582
530330072002,0.0476,"Block Group 2, Census Tract 72, King County, Washington",2478,425,52058.82352941176
530330072003,0.0241,"Block Group 3, Census Tract 72, King County, Washington",2590,526,107468.87966804979
530330073001,0.1138,"Block Group 1, Census Tract 73, King County, Washington",3690,529,32425.30755711775
530330073002,0.0972,"Block Group 2, Census Tract 73, King County, Washington",2090,307,21502.057613168727
530330073003,0.1466,"Block Group 3, Census Tract 73, King County, Washington",2700,447,18417.462482946794
530330074011,0.0227,"Block Group 1, Census Tract 74.01, King County, Washington",1391,255,61277.53303964758
530330074012,0.0279,"Block Group 2, Census Tract 74.01, King County, Washington",1598,243,57275.985663082436
530330074013,0.0237,"Block Group 3, Census Tract 74.01, King County, Washington",1246,219,52573.83966244726
530330074014,0.0258,"Block Group 4, Census Tract 74.01, King County, Washington",1427,273,55310.07751937985
530330074021,0.0436,"Block Group 1, Census Tract 74.02, King County, Washington",1943,351,44564.220183486235
530330074022,0.0285,"Block Group 2, Census Tract 74.02, King County, Washington",1804,386,63298.245614035084
530330074023,0.0241,"Block Group 3, Census Tract 74.02, King County, Washington",1955,285,81120.33195020747
530330075001,0.0421,"Block Group 1, Census Tract 75, King County, Washington",1824,307,43325.41567695962
530330075002,0.0532,"Block Group 2, Census Tract 75, King County, Washington",1442,301,27105.263157894737
530330075003,0.0533,"Block Group 3, Census Tract 75, King County, Washington",1796,573,33696.06003752345
530330075004,0.0915,"Block Group 4, Census Tract 75, King County, Washington",2819,529,30808.74316939891
530330075005,0.0694,"Block Group 5, Census Tract 75, King County, Washington",1506,518,21700.28818443804
530330076001,0.0659,"Block Group 1, Census Tract 76, King County, Washington",1475,246,22382.397572078906
530330076002,0.0824,"Block Group 2, Census Tract 76, King County, Washington",1758,401,21334.95145631068
530330076003,0.0725,"Block Group 3, Census Tract 76, King County, Washington",1336,235,18427.586206896554
530330077001,0.1527,"Block Group 1, Census Tract 77, King County, Washington",1476,251,9666.011787819254
530330077002,0.0899,"Block Group 2, Census Tract 77, King County, Washington",1079,209,12002.224694104561
530330077003,0.0937,"Block Group 3, Census Tract 77, King County, Washington",1077,348,11494.130202774813
530330077004,0.0724,"Block Group 4, Census Tract 77, King County, Washington",1843,306,25455.801104972372
530330078001,0.3118,"Block Group 1, Census Tract 78, King County, Washington",1364,248,4374.599101988454
530330078002,0.189,"Block Group 2, Census Tract 78, King County, Washington",2070,359,10952.380952380952
530330078003,0.1206,"Block Group 3, Census Tract 78, King County, Washington",1175,249,9742.951907131011
530330078004,0.1951,"Block Group 4, Census Tract 78, King County, Washington",1291,305,6617.119425935418
530330079001,0.0746,"Block Group 1, Census Tract 79, King County, Washington",1247,283,16715.817694369973
530330079002,0.0714,"Block Group 2, Census Tract 79, King County, Washington",1033,236,14467.787114845938
530330079003,0.0474,"Block Group 3, Census Tract 79, King County, Washington",812,192,17130.801687763713
530330079004,0.0296,"Block Group 4, Census Tract 79, King County, Washington",1313,193,44358.10810810811
530330079005,0.0468,"Block Group 5, Census Tract 79, King County, Washington",2029,324,43354.70085470085
530330080011,0.0376,"Block Group 1, Census Tract 80.01, King County, Washington",2168,471,57659.574468085106
530330080012,0.0268,"Block Group 2, Census Tract 80.01, King County, Washington",1109,317,41380.59701492537
530330080013,0.0978,"Block Group 3, Census Tract 80.01, King County, Washington",1291,315,13200.40899795501
530330080014,0.0212,"Block Group 4, Census Tract 80.01, King County, Washington",1541,315,72688.67924528301
530330080015,0.0072,"Block Group 5, Census Tract 80.01, King County, Washington",1074,348,149166.66666666666
530330080021,0.0395,"Block Group 1, Census Tract 80.02, King County, Washington",2044,325,51746.83544303798
530330080022,0.0489,"Block Group 2, Census Tract 80.02, King County, Washington",1741,276,35603.27198364008
530330081001,0.1258,"Block Group 1, Census Tract 81, King County, Washington",2092,338,16629.570747217807
530330081002,0.1515,"Block Group 2, Census Tract 81, King County, Washington",1571,389,10369.63696369637
530330081003,0.0424,"Block Group 3, Census Tract 81, King County, Washington",1245,232,29363.20754716981
530330082001,0.0963,"Block Group 1, Census Tract 82, King County, Washington",1777,306,18452.7518172378
530330082002,0.0236,"Block Group 2, Census Tract 82, King County, Washington",1035,288,43855.93220338983
530330082003,0.0218,"Block Group 3, Census Tract 82, King County, Washington",1464,317,67155.9633027523
530330083001,0.0424,"Block Group 1, Census Tract 83, King County, Washington",1110,182,26179.245283018867
530330083002,0.0493,"Block Group 2, Census Tract 83, King County, Washington",2085,283,42292.08924949291
530330084001,0.0569,"Block Group 1, Census Tract 84, King County, Washington",1756,356,30861.15992970123
530330084002,0.0575,"Block Group 2, Census Tract 84, King County, Washington",2041,285,35495.65217391304
530330084003,0.0334,"Block Group 3, Census Tract 84, King County, Washington",1292,228,38682.63473053892
530330085001,0.0636,"Block Group 1, Census Tract 85, King County, Washington",1582,219,24874.213836477986
530330085002,0.0639,"Block Group 2, Census Tract 85, King County, Washington",770,193,12050.078247261346
530330085003,0.0555,"Block Group 3, Census Tract 85, King County, Washington",1945,287,35045.045045045044
530330086001,0.0999,"Block Group 1, Census Tract 86, King County, Washington",2487,530,24894.894894894893
530330086002,0.1016,"Block Group 2, Census Tract 86, King County, Washington",2660,385,26181.102362204725
530330086003,0.0732,"Block Group 3, Census Tract 86, King County, Washington",1327,416,18128.415300546447
530330087001,0.1326,"Block Group 1, Census Tract 87, King County, Washington",1608,283,12126.696832579186
530330087002,0.0633,"Block Group 2, Census Tract 87, King County, Washington",1457,375,23017.377567140604
530330087003,0.0869,"Block Group 3, Census Tract 87, King County, Washington",1377,269,15845.799769850402
530330088001,0.1275,"Block Group 1, Census Tract 88, King County, Washington",1391,190,10909.803921568628
530330088002,0.156,"Block Group 2, Census Tract 88, King County, Washington",1527,251,9788.461538461539
530330088003,0.0828,"Block Group 3, Census Tract 88, King County, Washington",1760,425,21256.038647342997
530330089001,0.1733,"Block Group 1, Census Tract 89, King County, Washington",1398,305,8066.935949221003
530330089002,0.1177,"Block Group 2, Census Tract 89, King County, Washington",2216,457,18827.52761257434
530330089003,0.1135,"Block Group 3, Census Tract 89, King County, Washington",1293,465,11392.070484581498
530330089004,0.0898,"Block Group 4, Census Tract 89, King County, Washington",1249,319,13908.685968819598
530330090001,0.113,"Block Group 1, Census Tract 90, King County, Washington",1566,265,13858.407079646016
530330090002,0.2039,"Block Group 2, Census Tract 90, King County, Washington",1906,265,9347.719470328593
530330091001,0.1192,"Block Group 1, Census Tract 91, King County, Washington",916,245,7684.563758389262
530330091002,0.0425,"Block Group 2, Census Tract 91, King County, Washington",1721,285,40494.11764705882
530330092001,0.0483,"Block Group 1, Census Tract 92, King County, Washington",1340,210,27743.27122153209
530330092002,0.0791,"Block Group 2, Census Tract 92, King County, Washington",1241,252,15689.001264222503
530330093001,0.2915,"Block Group 1, Census Tract 93, King County, Washington",675,142,2315.6089193825046
530330093002,0.8614,"Block Group 2, Census Tract 93, King County, Washington",1441,258,1672.8581379150219
530330093003,2.4876,"Block Group 3, Census Tract 93, King County, Washington",1063,247,427.3195047435279
530330094001,0.0454,"Block Group 1, Census Tract 94, King County, Washington",2087,630,45969.162995594714
530330094002,0.2453,"Block Group 2, Census Tract 94, King County, Washington",1180,326,4810.43620057073
530330094003,0.1809,"Block Group 3, Census Tract 94, King County, Washington",1164,293,6434.494195688226
530330094004,0.0533,"Block Group 4, Census Tract 94, King County, Washington",1285,443,24108.818011257037
530330094005,0.1404,"Block Group 5, Census Tract 94, King County, Washington",1379,362,9821.937321937323
530330095001,0.2654,"Block Group 1, Census Tract 95, King County, Washington",1934,370,7287.113790504897
530330095002,0.2991,"Block Group 2, Census Tract 95, King County, Washington",1517,350,5071.88231360749
530330095003,0.2602,"Block Group 3, Census Tract 95, King County, Washington",1450,393,5572.636433512683
530330095004,0.1775,"Block Group 4, Census Tract 95, King County, Washington",1887,389,10630.985915492958
530330096001,0.156,"Block Group 1, Census Tract 96, King County, Washington",965,341,6185.897435897436
530330096002,0.0769,"Block Group 2, Census Tract 96, King County, Washington",1279,284,16631.989596879066
530330096003,0.1379,"Block Group 3, Census Tract 96, King County, Washington",978,345,7092.095721537346
530330096004,0.112,"Block Group 4, Census Tract 96, King County, Washington",1345,368,12008.92857142857
530330096005,0.265,"Block Group 5, Census Tract 96, King County, Washington",1204,236,4543.396226415094
530330097011,0.1861,"Block Group 1, Census Tract 97.01, King County, Washington",2030,376,10908.113917248791
530330097012,0.08,"Block Group 2, Census Tract 97.01, King County, Washington",852,239,10650
530330097013,0.1535,"Block Group 3, Census Tract 97.01, King County, Washington",1340,222,8729.641693811074
530330097014,0.2978,"Block Group 4, Census Tract 97.01, King County, Washington",1797,257,6034.251175285426
530330097021,0.1684,"Block Group 1, Census Tract 97.02, King County, Washington",1245,254,7393.11163895487
530330097022,0.1417,"Block Group 2, Census Tract 97.02, King County, Washington",1217,233,8588.567395906846
530330097023,0.1267,"Block Group 3, Census Tract 97.02, King County, Washington",820,203,6471.981057616416
