GEOID,spatialmismatch,total,english_only,english_verywell,english_well,english_notwell,english_notatall,english_better,english_worse
530610401002,0.07444801181554794,1373,0.844136926438456,0.10050983248361253,0.04806991988346686,0.007283321194464676,0,0.9927166788055353,0.007283321194464676
530610536021,0.09089361876249312,1260,0.9722222222222222,0.027777777777777776,0,0,0,1,0
530610538012,0.09775387495756148,1345,0.9323420074349442,0.0379182156133829,0.007434944237918215,0.022304832713754646,0,0.9776951672862454,0.022304832713754646
530610538031,0.05790003389120102,769,0.647594278283485,0.20416124837451236,0.11313394018205461,0.035110533159947985,0,0.9648894668400521,0.035110533159947985
530530731081,0.16210520267486572,2645,0.7958412098298677,0.16257088846880907,0.04158790170132325,0,0,1,0
530330221011,0.08408419042825699,1553,0.7115260785576304,0.17643271088216356,0.08113329040566646,0.030264005151320026,6.43915003219575e-4,0.9690920798454604,0.030907920154539602
530610401001,0.06148955598473549,914,1,0,0,0,0,1,0
530610402001,0.12843264639377594,1291,0.6800929512006196,0.10844306738962045,0.044151820294345466,0.069713400464756,0.09759876065065841,0.8326878388845856,0.16731216111541442
530610402002,0.04476411268115043,1696,0.8661556603773585,0.08372641509433962,0.020636792452830188,0.0294811320754717,0,0.97051886792452835,0.0294811320754717
530610402003,0.08171267807483673,1656,0.6908212560386473,0.19202898550724637,0.03864734299516908,0.0785024154589372,0,0.9214975845410628,0.0785024154589372
530610401003,0.06089261546730995,868,0.8225806451612904,0.11981566820276497,0.03917050691244239,0.018433179723502304,0,0.9815668202764977,0.018433179723502304
530610402004,0.08731567114591599,1148,0.6559233449477352,0.02700348432055749,0.0897212543554007,0.15940766550522648,0.06794425087108014,0.7726480836236934,0.2273519163763066
530610403001,0.08292405307292938,1179,0.9728583545377438,0.02544529262086514,8.481764206955047e-4,0,8.481764206955047e-4,0.9991518235793045,8.481764206955047e-4
530610413012,0.10431741178035736,1964,0.9180244399185336,0.07892057026476579,0.003054989816700611,0,0,1,0
530610518042,0.1453644633293152,2263,0.6429518338488732,0.2752982766239505,0.06937693327441449,0.007512152010605391,0.004860804242156429,0.9876270437472382,0.012372956252761821
530610536042,0.09633438289165495,1335,0.9812734082397003,0.009737827715355805,0.008988764044943821,0,0,1,0
530530724072,0.09154167771339417,1303,0.9102072141212586,0.051419800460475826,0.03837298541826554,0,0,1,0
530610419011,0.05942735448479652,888,0.8457207207207207,0.04842342342342342,0.08108108108108109,0.024774774774774775,0,0.9752252252252253,0.024774774774774775
530610535063,0.09711965918540956,975,0.9343589743589743,0.06564102564102564,0,0,0,1,0
530610535064,0.08362948149442673,1084,0.9354243542435424,0.06273062730627306,0,0,0.0018450184501845018,0.9981549815498155,0.0018450184501845018
530610521071,0.1320165991783142,3512,0.5421412300683371,0.3439635535307517,0.05552391799544419,0.027904328018223234,0.030466970387243737,0.941628701594533,0.05837129840546697
530610523023,0.11832097172737122,1857,0.9009154550350027,0.07485191168551426,0.01938610662358643,0.004846526655896607,0,0.9951534733441034,0.004846526655896607
530610522074,0.09513019770383836,1300,0.9038461538461539,0.08307692307692308,0,0.013076923076923076,0,0.9869230769230769,0.013076923076923076
530610521072,0.10633280128240584,1797,0.8508625486922649,0.10072342793544797,0.03060656649972176,0.017807456872565387,0,0.9821925431274346,0.017807456872565387
530610515002,0.0706733837723732,1289,0.6097750193948798,0.22265321955003878,0.07525213343677269,0.09231962761830877,0,0.9076803723816912,0.09231962761830877
530610522072,0.06422057747840881,1138,0.8769771528998243,0.11247803163444639,0.01054481546572935,0,0,1,0
530610529044,0.08770911395549774,1088,0.9237132352941176,0.07628676470588236,0,0,0,1,0
530530730011,0.06070787459611893,550,0.9690909090909091,0,0.03090909090909091,0,0,1,0
530530730051,0.07688422501087189,757,0.9775429326287979,0.022457067371202115,0,0,0,1,0
530530730052,0.11061839759349824,1719,0.9528795811518325,0.011052937754508435,0.03606748109365911,0,0,1,0
530530730053,0.06672821193933487,868,0.9447004608294931,0.055299539170506916,0,0,0,1,0
530530730054,0.12391606718301772,1329,0.9616252821670429,0.024078254326561323,0.014296463506395787,0,0,1,0
530330222024,0.07082325220108032,949,0.6438356164383562,0.24025289778714437,0.03161222339304531,0.08429926238145416,0,0.9157007376185459,0.08429926238145416
530330222025,0.09780552983283997,1841,0.7061379684953829,0.22813688212927757,0.045627376425855515,0.020097772949483977,0,0.979902227050516,0.020097772949483977
530330222032,0.11811375617980956,2000,0.8325,0.124,0.024,0.0195,0,0.9805,0.0195
530330233001,0.10235898196697236,1993,0.8178625188158555,0.08981435022579026,0.05268439538384345,0.03963873557451079,0,0.9603612644254892,0.03963873557451079
530330233002,0.04100942984223366,1521,0.6351084812623274,0.14595660749506903,0.1663379355687048,0.05259697567389875,0,0.9474030243261012,0.05259697567389875
530330221012,0.04427284374833107,861,0.9059233449477352,0.08130081300813008,0,0.012775842044134728,0,0.9872241579558653,0.012775842044134728
530330221013,0.0925167053937912,1594,0.7584692597239648,0.17063989962358847,0.06336260978670012,0.0075282308657465494,0,0.9924717691342535,0.0075282308657465494
530330222033,0.05871054157614708,1051,0.7944814462416746,0.2055185537583254,0,0,0,1,0
530330233003,0.05658000335097313,1910,0.7240837696335078,0.2,0.034031413612565446,0.041884816753926704,0,0.9581151832460733,0.041884816753926704
530330233004,0.08708792179822922,1302,0.5360983102918587,0.2557603686635945,0.09523809523809523,0.0837173579109063,0.029185867895545316,0.8870967741935484,0.11290322580645161
530330234011,0.03069660253822803,1044,0.6676245210727969,0.2653256704980843,0.05363984674329502,0,0.013409961685823755,0.9865900383141762,0.013409961685823755
530530724081,0.05794789642095566,992,0.9637096774193549,0.016129032258064516,0.007056451612903226,0.01310483870967742,0,0.9868951612903226,0.01310483870967742
530330223002,0.04937149211764335,1179,0.7896522476675149,0.1823579304495335,0.006785411365564037,0.021204410517387615,0,0.9787955894826124,0.021204410517387615
530530731101,0.1215054765343666,1950,0.9892307692307692,0.0056410256410256415,0,0.005128205128205128,0,0.9948717948717949,0.005128205128205128
530530731102,0.12491711229085922,1613,0.8784872907625543,0.04525728456292622,0.06881587104773713,0.007439553626782393,0,0.9925604463732176,0.007439553626782393
530530731111,0.1517065018415451,1975,0.8481012658227848,0.10177215189873418,0.04151898734177215,0.008607594936708861,0,0.9913924050632912,0.008607594936708861
530530731112,0.07519500702619553,1136,0.9480633802816901,0.027288732394366196,0.014084507042253521,0,0.01056338028169014,0.9894366197183099,0.01056338028169014
530330224003,0.03397051990032196,1380,0.7739130434782608,0.15942028985507245,0.06666666666666667,0,0,1,0
530330224004,0.03477045521140098,1981,0.7132761231701161,0.16658253407370016,0.09490156486622918,0.02523977788995457,0,0.9747602221100454,0.02523977788995457
530330224005,0.021423464640975,828,0.8659420289855072,0.0640096618357488,0.01570048309178744,0,0.05434782608695652,0.9456521739130435,0.05434782608695652
530330224006,0.04451717063784599,1209,0.8552522746071133,0.09842845326716294,0.015715467328370553,0.030603804797353185,0,0.9693961952026469,0.030603804797353185
530330224001,0.07671723514795303,1697,0.8249852681202121,0.13671184443134943,0.01708898055391868,0.02121390689451974,0,0.9787860931054803,0.02121390689451974
530330225001,0.0301254317164421,1448,0.6733425414364641,0.24378453038674033,0.022790055248618785,0.060082872928176795,0,0.9399171270718232,0.060082872928176795
530330225002,0.04266726598143577,1609,0.764449968924798,0.17961466749533872,0.049098819142324425,0.006836544437538844,0,0.9931634555624611,0.006836544437538844
530330225003,0.02140625566244125,1276,0.6637931034482759,0.20532915360501566,0.1042319749216301,0.02664576802507837,0,0.9733542319749217,0.02664576802507837
530530731131,0.1509152501821518,1912,0.9194560669456067,0.06485355648535565,0.011506276150627616,0,0.0041841004184100415,0.99581589958159,0.0041841004184100415
530530731141,0.1807510256767273,2152,0.8884758364312267,0.07295539033457249,0.03020446096654275,0.008364312267657992,0,0.991635687732342,0.008364312267657992
530530731143,0.09286609292030334,1560,0.9397435897435897,0.06025641025641026,0,0,0,1,0
530330221014,0.05715857818722725,577,0.9098786828422877,0.09012131715771231,0,0,0,1,0
530330221021,0.12664858996868134,2325,0.8443010752688173,0.07612903225806451,0.026236559139784947,0.05333333333333334,0,0.9466666666666667,0.05333333333333334
530330221022,0.05582860857248306,877,0.7890535917901939,0.13568985176738882,0.055872291904218926,0.019384264538198404,0,0.9806157354618016,0.019384264538198404
530530731151,0.15167458355426788,2065,0.9046004842615012,0.07506053268765134,0.01549636803874092,0.004842615012106538,0,0.9951573849878934,0.004842615012106538
530530731152,0.1204908937215805,1551,0.9954867827208252,0.004513217279174726,0,0,0,1,0
530530731153,0.04679573699831962,862,0.9617169373549884,0.016241299303944315,0.022041763341067284,0,0,1,0
530330221023,0.0697968527674675,1009,0.7978196233894945,0.1635282457879088,0.03865213082259663,0,0,1,0
530330222011,0.05715950950980186,942,0.8046709129511678,0.14118895966029724,0.037154989384288746,0.016985138004246284,0,0.9830148619957537,0.016985138004246284
530330225005,0.04839478805661201,2198,0.7547770700636943,0.1769790718835305,0.044585987261146494,0.010009099181073703,0.01364877161055505,0.9763421292083713,0.023657870791628753
530330225004,0.05877243727445602,1350,0.7422222222222222,0.21851851851851853,0.03925925925925926,0,0,1,0
530330226031,0.03532304987311363,556,0.5449640287769785,0.04136690647482014,0.19424460431654678,0.13309352517985612,0.08633093525179857,0.7805755395683454,0.21942446043165467
530330226032,0.02992189675569534,1062,0.8804143126177024,0.03389830508474576,0.0847457627118644,0,9.416195856873823e-4,0.9990583804143126,9.416195856873823e-4
530330226033,0.0373990461230278,1309,0.8204736440030558,0.04736440030557677,0.03972498090145149,0.09243697478991597,0,0.907563025210084,0.09243697478991597
530330226034,0.06640833616256714,1776,0.5692567567567568,0.30518018018018017,0.09009009009009009,0.03547297297297297,0,0.964527027027027,0.03547297297297297
530330226035,0.03538666293025017,1173,0.6283034953111679,0.2531969309462916,0.10059676044330776,0.017902813299232736,0,0.9820971867007673,0.017902813299232736
530330226041,0.0648292824625969,1794,0.7625418060200669,0.18450390189520624,0.030657748049052396,0.022296544035674472,0,0.9777034559643255,0.022296544035674472
530530731161,0.14636041224002838,3281,0.8878390734532154,0.1008838768668089,0.003962206644315757,0.00731484303565986,0,0.9926851569643401,0.00731484303565986
530530731162,0.10079973191022872,1697,0.9345904537418974,0.0553918680023571,0.010017678255745434,0,0,1,0
530530731181,0.1181257888674736,1783,0.9545709478407179,0.0269209197980931,0.018508132361189006,0,0,1,0
530530731191,0.07568729668855667,1048,0.9933206106870229,0.006679389312977099,0,0,0,1,0
530530733014,0.0962577387690544,1156,0.9835640138408305,0,0.01643598615916955,0,0,1,0
530530733011,0.16499271988868713,2775,0.8075675675675675,0.13117117117117116,0.02954954954954955,0.031711711711711714,0,0.9682882882882883,0.031711711711711714
530330222012,0.0465368889272213,1002,0.7425149700598802,0.19760479041916168,0.036926147704590816,0.022954091816367265,0,0.9770459081836327,0.022954091816367265
530330222013,0.0806666687130928,1295,0.8447876447876448,0.09498069498069497,0.051737451737451735,0.008494208494208495,0,0.9915057915057915,0.008494208494208495
530330222014,0.06890605390071869,1088,0.8658088235294118,0.09191176470588236,0.024816176470588234,0.017463235294117647,0,0.9825367647058824,0.017463235294117647
530530733021,0.0661742091178894,1339,0.9215832710978342,0.05302464525765497,0.006721433905899925,0,0.018670649738610903,0.9813293502613891,0.018670649738610903
530530733022,0.07482047379016876,1732,0.9774826789838337,0.022517321016166283,0,0,0,1,0
530530733023,0.0692630484700203,1334,0.7098950524737632,0.2901049475262369,0,0,0,1,0
530530734061,0.1232134848833084,1569,0.947100063734863,0.05289993626513703,0,0,0,1,0
530530734051,0.1241757869720459,1758,0.9379977246871445,0.026166097838452786,0.013651877133105802,0.02218430034129693,0,0.9778156996587031,0.02218430034129693
530530734052,0.11430040001869202,1828,0.8599562363238512,0.0826039387308534,0.03555798687089715,0.004923413566739606,0.016958424507658644,0.9781181619256017,0.02188183807439825
530530734071,0.0719626396894455,1089,0.938475665748393,0.05325987144168962,0,0,0.008264462809917356,0.9917355371900827,0.008264462809917356
530530734073,0.06882820278406143,1265,0.9343873517786562,0.05612648221343874,0.005533596837944664,0.003952569169960474,0,0.9960474308300395,0.003952569169960474
530530734072,0.06595725566148758,986,0.949290060851927,0.05070993914807302,0,0,0,1,0
530530734081,0.11226601153612135,1730,0.7832369942196532,0.13179190751445086,0.055491329479768786,0.02716763005780347,0.0023121387283236996,0.9705202312138729,0.029479768786127167
530530734045,0.10073620080947876,2185,0.8988558352402746,0.07917620137299772,0.014645308924485127,0.007322654462242563,0,0.9926773455377574,0.007322654462242563
530530724083,0.05901316925883293,1369,0.9481373265157049,0.042366691015339665,0,0,0.009495982468955442,0.9905040175310446,0.009495982468955442
530530724084,0.08873584121465683,1548,0.9935400516795866,0.006459948320413436,0,0,0,1,0
530530724101,0.11533711850643158,1925,0.9828571428571429,0.017142857142857144,0,0,0,1,0
530530724102,0.11840979754924774,1795,0.9676880222841225,0.025069637883008356,0.0072423398328690805,0,0,1,0
530530734082,0.06109410896897316,1141,0.9807186678352322,0.009640666082383873,0.009640666082383873,0,0,1,0
530530734083,0.05861026421189308,1240,0.9822580645161291,0.008870967741935484,0.008064516129032258,0,8.064516129032258e-4,0.9991935483870967,8.064516129032258e-4
530530734044,0.06802678853273392,977,1,0,0,0,0,1,0
530330230001,0.06000840663909912,1680,0.8494047619047619,0.1386904761904762,0.011904761904761904,0,0,1,0
530539400073,0.06655959039926529,947,0.7096092925026399,0.17529039070749736,0.06230200633579725,0.044350580781414996,0.008447729672650475,0.9472016895459345,0.05279831045406547
530530624004,0.06234460696578026,772,1,0,0,0,0,1,0
530530725032,0.15853020548820496,2371,0.9363137916490932,0.05356389708983551,0.007169970476592155,0,0.0029523407844791226,0.9970476592155209,0.0029523407844791226
530530725051,0.10485084354877472,1234,0.940032414910859,0.018638573743922204,0.041329011345218804,0,0,1,0
530530725052,0.07509403675794601,1325,0.9554716981132075,0.04452830188679245,0,0,0,1,0
530330234013,0.02013074979186058,1176,0.5391156462585034,0.28741496598639454,0.045068027210884355,0.09098639455782313,0.03741496598639456,0.8715986394557823,0.1284013605442177
530330234042,0.04600205272436142,1377,0.9803921568627451,0.01597676107480029,0.0036310820624546117,0,0,1,0
530530725054,0.07023870199918747,900,0.9788888888888889,0.021111111111111112,0,0,0,1,0
530530725071,0.06173701211810112,1113,0.9290206648697215,0.07097933513027853,0,0,0,1,0
530530725072,0.08863203972578049,1756,0.9299544419134397,0.05922551252847381,0,0.01082004555808656,0,0.9891799544419134,0.01082004555808656
530330234012,0.0509054958820343,1405,0.5871886120996441,0.19786476868327402,0.11743772241992882,0.0903914590747331,0.0071174377224199285,0.902491103202847,0.09750889679715302
530330228032,0.09572634100914,2501,0.38064774090363857,0.42742902838864455,0.12155137944822071,0.06437425029988005,0.0059976009596161535,0.9296281487405038,0.0703718512594962
530330228033,0.07593744993209839,2385,0.38742138364779877,0.5018867924528302,0.05450733752620545,0.056184486373165615,0,0.9438155136268344,0.056184486373165615
530330229022,0.02722564339637756,924,0.8668831168831169,0.09199134199134198,0.04112554112554113,0,0,1,0
530330229023,0.02215460874140262,760,0.5526315789473685,0.3815789473684211,0.06447368421052632,0.0013157894736842105,0,0.9986842105263158,0.0013157894736842105
530330229024,0.06781689822673798,1794,0.5206243032329989,0.3717948717948718,0.06800445930880714,0.039576365663322184,0,0.9604236343366778,0.039576365663322184
530330229025,0.03696781769394874,1228,0.6530944625407166,0.2980456026058632,0.025244299674267102,0.013029315960912053,0.010586319218241042,0.9763843648208469,0.023615635179153095
530530721082,0.05947272107005119,687,0.7903930131004366,0.2096069868995633,0,0,0,1,0
530330230002,0.07304808497428894,1170,0.6025641025641025,0.2965811965811966,0.05897435897435897,0.04188034188034188,0,0.9581196581196582,0.04188034188034188
530330230003,0.05036770179867744,1869,0.4901016586409845,0.3713215623327983,0.11289459604066346,0.020331728196896735,0.005350454788657036,0.9743178170144462,0.025682182985553772
530330230004,0.07429951429367065,1218,0.6978653530377669,0.2504105090311987,0.026272577996715927,0.025451559934318555,0,0.9745484400656814,0.025451559934318555
530330231001,0.04636124894022941,1086,0.39686924493554326,0.42173112338858193,0.13535911602209943,0.04143646408839779,0.004604051565377533,0.9539594843462247,0.04604051565377532
530530726012,0.06053737178444862,1297,0.9321511179645335,0.03700848111025443,0.029298380878951428,7.710100231303007e-4,7.710100231303007e-4,0.9984579799537394,0.0015420200462606013
530330231003,0.07692967355251312,1393,0.8356066044508256,0.12060301507537688,0.029432878679109833,0.007178750897343862,0.007178750897343862,0.9856424982053122,0.014357501794687724
530330232022,0.07131490856409073,1435,0.562369337979094,0.25923344947735194,0.1024390243902439,0.06620209059233449,0.00975609756097561,0.9240418118466899,0.07595818815331011
530530733013,0.02406651526689529,375,1,0,0,0,0,1,0
530530715043,0.04937485232949257,1064,0.7875939849624061,0.1174812030075188,0.06860902255639098,0.02631578947368421,0,0.9736842105263158,0.02631578947368421
530530734042,0.05708334967494011,1075,0.8930232558139535,0.10418604651162791,0.0027906976744186047,0,0,1,0
530530721054,0.08315077424049377,1559,0.7947402180885182,0.10519563822963438,0.01924310455420141,0.08082103912764593,0,0.9191789608723541,0.08082103912764593
530530610023,0.1184074878692627,1679,0.7635497319833234,0.13877307921381773,0.07087552114353782,0.026801667659321026,0,0.973198332340679,0.026801667659321026
530530724073,0.0814182385802269,1175,0.9880851063829788,0,0.00425531914893617,0.005106382978723404,0.002553191489361702,0.9923404255319149,0.007659574468085106
530530635013,0.062969870865345,1036,0.5781853281853282,0.10907335907335908,0.2084942084942085,0.0916988416988417,0.012548262548262547,0.8957528957528957,0.10424710424710425
530530608006,0.04088861122727394,607,1,0,0,0,0,1,0
530530726021,0.05418826267123222,801,0.9612983770287141,0.0299625468164794,0.008739076154806492,0,0,1,0
530530726031,0.04012751951813698,958,0.9822546972860126,0.017745302713987474,0,0,0,1,0
530530713043,0.05145301297307014,838,0.8973747016706444,0.05489260143198091,0.0477326968973747,0,0,1,0
530530731172,0.13408158719539642,2054,0.9922103213242454,0.007789678675754625,0,0,0,1,0
530530730061,0.18415705859661105,2693,0.9561826958782027,0.02227998514667657,0.014110657259561827,0.007426661715558856,0,0.9925733382844412,0.007426661715558856
530530717031,0.13303227722644806,1995,0.4681704260651629,0.25263157894736843,0.11578947368421053,0.15588972431077694,0.007518796992481203,0.8365914786967419,0.16340852130325814
530530617004,0.05232685431838035,1070,0.7813084112149533,0.16448598130841122,0.012149532710280374,0.04205607476635514,0,0.9579439252336449,0.04205607476635514
530530620002,0.05539271235466003,1123,0.697239536954586,0.15138023152270705,0.11398040961709706,0.037399821905609976,0,0.96260017809439,0.037399821905609976
530530726011,0.14479266107082367,2341,0.9957283212302435,0.004271678769756515,0,0,0,1,0
530530719013,0.04550779610872269,934,0.7687366167023555,0.03747323340471092,0.013918629550321198,0.07922912205567452,0.1006423982869379,0.8201284796573876,0.17987152034261242
530530703092,0.12623007595539093,1713,0.9532983070636311,0.046701692936368944,0,0,0,1,0
530330088001,0.07184737175703049,1301,0.8216756341275941,0.14296694850115296,0.013066871637202153,0.008455034588777863,0.013835511145272867,0.9777094542659492,0.022290545734050732
530530729031,0.09796454757452012,5685,0.7943711521547934,0.1468777484608619,0.055584872471416004,0.0022867194371152155,8.795074758135445e-4,0.9968337730870712,0.0031662269129287598
530530730015,0.06039533019065857,1477,0.9851049424509141,0.008124576844955992,0.004739336492890996,0.002031144211238998,0,0.997968855788761,0.002031144211238998
530530730013,0.0687660500407219,1262,0.9833597464342314,0,0.01664025356576862,0,0,1,0
530530730014,0.09135141968727112,1820,0.9,0.0912087912087912,0,0.008791208791208791,0,0.9912087912087912,0.008791208791208791
530610528032,0.1188211664557457,2427,0.6679027606098064,0.2253811289658014,0.030490317264112072,0.03337453646477132,0.042851256695508856,0.9237742068397198,0.07622579316028018
530610528033,0.07081624120473862,933,0.9646302250803859,0.03536977491961415,0,0,0,1,0
530610528034,0.08674182742834091,1628,0.7530712530712531,0.1928746928746929,0.025798525798525797,0.018427518427518427,0.009828009828009828,0.9717444717444718,0.028255528255528257
530610528042,0.19415923953056335,2804,0.7421540656205421,0.10306704707560628,0.05385164051355207,0.10092724679029957,0,0.8990727532097005,0.10092724679029957
530610528043,0.08445298671722412,913,0.9233296823658269,0.07667031763417305,0,0,0,1,0
530610528044,0.08553619682788849,526,0.9714828897338403,0.0076045627376425855,0,0,0.02091254752851711,0.9790874524714829,0.02091254752851711
530610528052,0.08201061934232712,1229,0.9365337672904801,0.03986981285598047,0.023596419853539462,0,0,1,0
530610528053,0.1098792999982834,1431,0.8812019566736548,0.06848357791754019,0.02445842068483578,0.02445842068483578,0.001397624039133473,0.9741439552760307,0.02585604472396925
530610528051,0.10971781611442566,1320,0.8568181818181818,0.07954545454545454,0.03787878787878788,0.020454545454545454,0.005303030303030303,0.9742424242424242,0.025757575757575757
530610528062,0.07759786397218704,1025,0.9863414634146341,0,0,0.012682926829268294,9.75609756097561e-4,0.9863414634146341,0.013658536585365854
530610528063,0.09979523718357086,1350,1,0,0,0,0,1,0
530330323113,0.05234734714031219,1161,0.7639965546942291,0.13178294573643412,0.06029285099052541,0.017226528854435832,0.026701119724375538,0.9560723514211886,0.04392764857881137
530610528064,0.05266327038407326,1144,0.7211538461538461,0.27884615384615385,0,0,0,1,0
530610529063,0.152712881565094,1981,0.878344270570419,0.061585058051489144,0.04139323573952549,0.0010095911155981827,0.0176678445229682,0.9813225643614336,0.01867743563856638
530610529034,0.09081979095935822,1028,0.9552529182879378,0.02237354085603113,0,0.02237354085603113,0,0.9776264591439688,0.02237354085603113
530330308021,0.09408491104841232,1304,0.5621165644171779,0.1418711656441718,0.18404907975460122,0.11196319018404909,0,0.8880368098159509,0.11196319018404909
530330236032,0.07898256182670593,2392,0.1496655518394649,0.520066889632107,0.21070234113712374,0.11956521739130435,0,0.8804347826086957,0.11956521739130435
530330267001,0.09069813042879105,1054,0.6850094876660342,0.16223908918406071,0.0825426944971537,0.07020872865275142,0,0.9297912713472486,0.07020872865275142
530330266001,0.07620537281036377,860,0.6848837209302325,0.1872093023255814,0.04883720930232558,0.047674418604651166,0.031395348837209305,0.9209302325581395,0.07906976744186046
530330114022,0.10470931231975555,1305,0.5233716475095785,0.22375478927203066,0.11570881226053639,0.1371647509578544,0,0.8628352490421456,0.1371647509578544
530610527081,0.11533546447753906,2209,0.7659574468085106,0.12675418741511996,0.06609325486645541,0.026708918062471707,0.014486192847442281,0.958804889090086,0.04119511090991399
530610527092,0.1138266623020172,2055,0.7917274939172749,0.15133819951338198,0.00827250608272506,0.04866180048661801,0,0.9513381995133819,0.04866180048661801
530610529041,0.06767190247774124,583,1,0,0,0,0,1,0
530610531024,0.07943926751613617,1029,1,0,0,0,0,1,0
530610532013,0.05359345301985741,959,0.9687174139728885,0.01981230448383733,0.009384775808133473,0,0.0020855057351407717,0.9979144942648592,0.0020855057351407717
530610532023,0.09143321216106416,1675,0.9946268656716418,0.005373134328358209,0,0,0,1,0
530610533013,0.07671792805194855,965,0.9284974093264249,0.015544041450777202,0.05595854922279793,0,0,1,0
530610533024,0.06035037711262703,1158,0.9041450777202072,0.09585492227979274,0,0,0,1,0
530610535093,0.05992927029728889,1086,0.9760589318600368,0.02394106813996317,0,0,0,1,0
530330234033,0.02993411011993885,1314,0.8135464231354642,0.1491628614916286,0.03729071537290715,0,0,1,0
530330228021,0.06182753667235374,1615,0.5430340557275541,0.32507739938080493,0.10464396284829722,0.027244582043343655,0,0.9727554179566563,0.027244582043343655
530330228022,0.0408904142677784,1934,0.594622543950362,0.22699069286452947,0.09979317476732161,0.07445708376421924,0.004136504653567736,0.921406411582213,0.07859358841778696
530330228013,0.04273553192615509,1125,0.6133333333333333,0.25244444444444447,0.06577777777777778,0.06844444444444445,0,0.9315555555555556,0.06844444444444445
530530734043,0.04799515753984451,836,0.7739234449760766,0.007177033492822967,0.029904306220095694,0.1076555023923445,0.08133971291866028,0.8110047846889952,0.18899521531100477
530530702031,0.1693306416273117,4858,0.9724166323589954,0.012350761630300536,0.015232606010703994,0,0,1,0
530610519141,0.03860541433095932,733,0.965893587994543,0.03274215552523874,0,0.001364256480218281,0,0.9986357435197817,0.001364256480218281
530610521155,0.05277707427740097,1008,0.8630952380952381,0.13690476190476192,0,0,0,1,0
530610413011,0.07376118749380112,1540,0.8025974025974026,0.14805194805194805,0.011688311688311689,0.03766233766233766,0,0.9623376623376624,0.03766233766233766
530610502001,0.04434689506888389,842,0.8931116389548693,0.09619952494061758,0.010688836104513063,0,0,1,0
530330222031,0.09135175496339798,1687,0.7812685240071132,0.15234143449911083,0.048014226437462955,0.018375815056312982,0,0.981624184943687,0.018375815056312982
530330119003,0.06473568826913834,1195,0.7497907949790795,0.06861924686192468,0.08200836820083682,0.099581589958159,0,0.900418410041841,0.099581589958159
530330303123,0.11675385385751724,1159,0.6885245901639344,0.23295944779982744,0.06298533218291631,0.015530629853321829,0,0.9844693701466781,0.015530629853321829
530330312025,0.09439855068922044,1302,0.9708141321044547,0.02304147465437788,0,0.0030721966205837174,0.0030721966205837174,0.9938556067588326,0.006144393241167435
530330326022,0.04674991965293884,1302,0.8018433179723502,0.1098310291858679,0.0576036866359447,0.030721966205837174,0,0.9692780337941628,0.030721966205837174
530330012002,0.0706493929028511,1034,0.8907156673114119,0.04642166344294004,0.04061895551257253,0.022243713733075435,0,0.9777562862669246,0.022243713733075435
530330079005,0.04479409009218216,1984,0.8664314516129032,0.09223790322580645,0.04133064516129032,0,0,1,0
530330312023,0.08795592933893204,1061,1,0,0,0,0,1,0
530330245002,0.01778867654502391,1253,0.8012769353551477,0.12450119712689545,0.041500399042298484,0.03272146847565842,0,0.9672785315243416,0.03272146847565842
530330275002,0.06295772641897202,1167,0.7292202227934875,0.08997429305912596,0.05826906598114824,0.12253641816623821,0,0.8774635818337618,0.12253641816623821
530330046002,0.01840571127831936,1493,0.899531145344943,0.06898861352980576,0.025452109845947757,0.006028131279303416,0,0.9939718687206965,0.006028131279303416
530330069001,0.03053624555468559,1228,0.9242671009771987,0.07573289902280131,0,0,0,1,0
530330324011,0.07725218683481216,1401,0.9643112062812277,0.027837259100642397,0.0014275517487508922,0.004282655246252677,0.0021413276231263384,0.9935760171306209,0.006423982869379015
530330114012,0.09199777245521544,1505,0.7727574750830565,0.1282392026578073,0.06843853820598006,0.030564784053156147,0,0.9694352159468439,0.030564784053156147
530330249032,0.0462653748691082,1947,0.5947611710323575,0.2162300975860298,0.14997431946584489,0.01694915254237288,0.022085259373394967,0.9609655880842322,0.03903441191576785
530330047001,0.06931120902299881,1156,0.9446366782006921,0.029411764705882353,0,0.025951557093425604,0,0.9740484429065744,0.025951557093425604
530330213002,0.07698490470647812,1113,0.5876010781671159,0.23000898472596587,0.1069182389937107,0.034141958670260555,0.04132973944294699,0.9245283018867925,0.07547169811320754
530330097021,0.05986520648002624,1174,0.9028960817717206,0.07666098807495741,0.020442930153321975,0,0,1,0
530330013002,0.06588099896907806,1149,0.6301131418624891,0.1453437771975631,0.10704960835509138,0.1174934725848564,0,0.8825065274151436,0.1174934725848564
530330034002,0.05006575211882591,995,0.9165829145728643,0.08341708542713568,0,0,0,1,0
530330028002,0.0298229418694973,1136,0.8890845070422535,0.0977112676056338,0,0.013204225352112676,0,0.9867957746478874,0.013204225352112676
530330061003,0.0293353870511055,1777,0.9009566685424873,0.062464828362408555,0.03657850309510411,0,0,1,0
530330203004,0.08885300159454346,1233,0.5352798053527981,0.22708840227088403,0.12003244120032441,0.0786699107866991,0.038929440389294405,0.8824006488240065,0.11759935117599352
530330030004,0.05754320695996284,1722,0.9367015098722415,0.04355400696864112,0.012195121951219513,0.007549361207897794,0,0.9924506387921022,0.007549361207897794
530330293061,0.11198722571134569,1986,0.6611278952668681,0.09063444108761329,0.1283987915407855,0.09516616314199396,0.024672708962739175,0.8801611278952669,0.11983887210473314
